true_class,evidence_set_network__ACC,evidence_set_network__BLCA,evidence_set_network__BRCA,evidence_set_network__CESC,evidence_set_network__COAD,evidence_set_network__DLBC,evidence_set_network__GBMLGG,evidence_set_network__HNSC,evidence_set_network__KIPAN,evidence_set_network__KIRC,evidence_set_network__LAML,evidence_set_network__LGG,evidence_set_network__LIHC,evidence_set_network__LUAD,evidence_set_network__LUSC,evidence_set_network__OV,evidence_set_network__PAAD,evidence_set_network__PCPG,evidence_set_network__PRAD,evidence_set_network__SARC,evidence_set_network__SKCM,evidence_set_network__STES,evidence_set_network__TGCT,evidence_set_network__THCA,evidence_set_network__THYM,evidence_set_network__UCEC
LUSC,0.0038735785,0.037504673,0.013996694,0.0016731337,0.019575939,0.005170481,0.008755018,0.50236374,0.0006789679,0.00016765653,0.0009898522,0.0062352913,0.009481546,0.013521574,0.14231554,0.005727973,0.03521986,0.00032698765,0.001248828,0.0030608457,0.026990741,0.10749478,0.0010771285,6.0739476e-05,0.0018060653,0.05068246
KIPAN,0.046584934,0.023627048,0.01048237,0.024245242,0.0119705,0.011228837,0.016096134,0.01966469,0.26647896,0.2805007,0.0073081953,0.025151078,0.023952466,0.016165104,0.019291593,0.023437459,0.0190186,0.021621022,0.009312158,0.017950006,0.03418959,0.017617354,0.018778792,0.006300752,0.014447854,0.014578552
PRAD,0.031399984,0.02650758,0.03060126,0.021978907,0.02520577,0.023067867,0.05816798,0.024918726,0.04553668,0.05494479,0.037182383,0.044355568,0.03450737,0.044054933,0.032893695,0.058418237,0.015830299,0.047920067,0.041523248,0.057170086,0.100524105,0.009640779,0.05127467,0.040884804,0.03621662,0.005273561
GBMLGG,0.0030639926,0.008355068,0.0026823562,0.0017056485,0.0066854507,0.004283804,0.4717585,0.0035003475,0.0025532674,0.0004241872,0.002131845,0.38632154,0.004377494,0.005658627,0.002923388,0.013150354,0.0032111683,0.00036713286,0.00055984495,0.051311303,0.0018780259,0.016053602,0.00060793484,0.00038503125,0.001024029,0.0050260476
BRCA,0.007444453,0.06936847,0.005117183,0.0026334096,0.025993967,0.002411407,0.00678066,0.44775262,0.0077888956,0.013466456,0.004230448,0.016965559,0.01155045,0.010255579,0.06497956,0.10689126,0.14574596,0.005712151,0.006779619,0.010036821,0.0035515008,0.004030905,0.0062551764,0.0043873712,0.0045077316,0.005362317
STES,0.04448662,0.027205555,0.019458042,0.027595801,0.074393906,0.06789365,0.004088957,0.08850801,0.00838882,0.0028427034,0.0031523195,0.0074342415,0.02725153,0.027073344,0.062057845,0.00758992,0.039652567,0.0025496825,0.0037229469,0.025870651,0.07799012,0.10704887,0.0063479315,0.00077505055,0.009722007,0.22689894
KIPAN,0.015648276,0.02655325,0.0036716226,0.0138960015,0.015519091,0.015860813,0.004308177,0.007896156,0.3124742,0.36191407,0.0074119708,0.008576013,0.011993617,0.010176048,0.02263181,0.009387433,0.015438868,0.010562702,0.012193475,0.010003442,0.028934993,0.010355937,0.036255263,0.0064555635,0.0100545725,0.011826643
CESC,0.026238302,0.063713804,0.018810902,0.12248676,0.054961897,0.027943581,0.0069906274,0.05065588,0.014166203,0.006658056,0.0013159753,0.002620901,0.051010832,0.11092112,0.22140865,0.008068535,0.020115111,0.0013332055,0.0053777383,0.014183953,0.058635823,0.06812125,0.008564479,0.0004761127,0.0024559575,0.032764364
LUAD,0.012515303,0.10167083,0.024514066,0.007881185,0.11094971,0.012672068,0.0030916438,0.16440979,0.004033032,0.0010375762,0.0018307754,0.0066869063,0.015238838,0.09959291,0.11029738,0.048601687,0.14294258,0.0036837792,0.0008853836,0.013739447,0.017981889,0.08245821,0.0025491389,0.000824256,0.002088833,0.007822809
LUAD,0.0034210167,0.11348921,0.0014890088,0.0026483312,0.15754104,0.007840126,1.7552693e-05,0.06992975,2.234151e-06,1.4567294e-06,2.498657e-07,4.345549e-06,0.0039383247,0.09673858,0.16751167,0.00037615345,0.0014572595,1.320704e-07,1.541368e-06,0.000680389,0.108092,0.23774537,1.6221826e-05,4.378055e-09,4.991128e-06,0.027052987
PAAD,0.036375932,0.030375987,0.021084655,0.029209983,0.039791558,0.0222179,0.007630049,0.017694406,0.023208218,0.015296272,0.008756773,0.0068369503,0.40234202,0.033748563,0.057642866,0.005829167,0.036924835,0.011135738,0.016695589,0.012485557,0.028257478,0.01436803,0.019092655,0.016229853,0.022006564,0.06476241
KIPAN,0.010540033,0.007975306,0.015558948,0.09479271,0.06601089,0.010029597,0.19752851,0.014691766,0.009090002,0.00946376,0.017958162,0.036956165,0.017204039,0.016647166,0.04109478,0.013654203,0.017442636,0.017878097,0.016922839,0.013086146,0.004755316,0.007615412,0.017511724,0.03836468,0.012233935,0.27499318
KIRC,0.059398357,0.060504433,0.04836617,0.042489164,0.08954149,0.04225044,0.025532937,0.04114317,0.046851948,0.013017794,0.012506167,0.022482466,0.047216535,0.05098508,0.052235838,0.02248886,0.039578512,0.015084739,0.007428854,0.02069567,0.05425428,0.0346091,0.040654562,0.007889755,0.031550813,0.07124289
CESC,0.023731072,0.06985111,0.031002069,0.08449542,0.13916236,0.035558872,0.017469397,0.04486987,0.014982406,0.00764099,0.0075495793,0.013455509,0.036861267,0.023792379,0.032730434,0.030993281,0.08768231,0.012506244,0.012430888,0.017947502,0.058033,0.064380504,0.046359003,0.0077755107,0.018060924,0.060678057
CESC,0.061013564,0.059425518,0.035153918,0.07808017,0.03286443,0.03706057,0.024734177,0.04654886,0.015079609,0.024957962,0.005070687,0.009160854,0.05251165,0.09693958,0.065005854,0.039705567,0.033225723,0.01992058,0.009612306,0.038661417,0.09048934,0.0573638,0.017420957,0.001981164,0.0117305005,0.036281325
SARC,0.014295305,0.046524648,0.037113532,0.010414171,0.057948515,0.010353413,0.060368814,0.07653217,0.012910781,0.0057297763,0.008765065,0.067019746,0.06299234,0.016188506,0.037911355,0.28036842,0.0548294,0.0026056163,0.008695789,0.045333285,0.0024586287,0.03990289,0.004452401,0.0018462635,0.005337449,0.029101811
SKCM,0.0020454137,0.011674735,4.1798285e-07,0.0020655415,0.0033845024,0.007553189,7.272601e-08,0.002335085,5.6228626e-09,6.735104e-09,3.4732687e-07,1.0290651e-08,0.00042703876,0.006513119,0.014249994,7.2743114e-07,0.0024344085,2.9577328e-07,1.2429876e-09,1.6037664e-05,0.93477726,0.0035564934,7.233028e-05,8.80409e-13,2.4230312e-05,0.008868703
PRAD,0.017871585,0.041830905,0.030049777,0.04021272,0.026649961,0.019902896,0.028574895,0.042912517,0.028937193,0.08758993,0.046388317,0.04251818,0.046418995,0.035557017,0.02690847,0.040785883,0.045707148,0.046698637,0.03989744,0.044848602,0.029923309,0.021277064,0.04615025,0.045780145,0.040507294,0.03610093
LGG,0.0025447106,0.013963889,0.0039502885,0.00013162053,0.00478871,0.0009727898,0.23137772,0.013566695,0.00013670142,0.000110689616,0.0013575486,0.66768366,0.002144282,0.004451025,0.0050207297,0.016125064,0.004293385,7.728781e-05,0.00017390787,0.01382852,0.000322684,0.010912559,0.00015031996,7.419863e-05,0.0002878275,0.0015532335
GBMLGG,0.0027940227,0.003267969,0.002648292,0.0026061614,0.0085849315,0.004921362,0.40285492,0.011192783,0.0029007653,0.0035107096,0.006636398,0.41660804,0.009312808,0.0025301708,0.0029202937,0.0026093447,0.002929376,0.0016898358,0.0036743288,0.0050682817,0.08713724,0.0016747452,0.0038098164,0.0011354698,0.0026983728,0.004283647
KIPAN,0.031543534,0.20211487,0.049578823,0.038374193,0.05807408,0.042329576,0.037621196,0.042488474,0.028359843,0.020104665,0.0052509913,0.0121861445,0.079004064,0.058006484,0.03705908,0.020817261,0.038447987,0.011649617,0.011802423,0.02234361,0.031303428,0.049307976,0.028324347,0.005801829,0.017373893,0.020731496
GBMLGG,0.041254748,0.029768428,0.035360012,0.05454234,0.03178725,0.03673478,0.22768961,0.037164636,0.03811689,0.053648368,0.014000889,0.029970106,0.040975854,0.017960299,0.022708533,0.04722322,0.033481594,0.023596188,0.02550439,0.04229632,0.012481794,0.0130820675,0.041214097,0.0064972653,0.028302351,0.014637984
CESC,0.045951035,0.03896218,0.028879419,0.023172446,0.010025766,0.033006173,0.048686683,0.039331358,0.045099452,0.02130267,0.03517348,0.06488024,0.08317701,0.057049934,0.011385774,0.060584944,0.055306174,0.03660894,0.028741008,0.031909425,0.057075344,0.01939965,0.02783294,0.023420172,0.042538308,0.030499525
GBMLGG,0.0033796923,0.0008237903,0.0010533339,0.0010606719,0.0012853624,0.0020640031,0.38124645,0.0023097326,0.0003278371,0.00032404118,0.00089268305,0.52658236,0.0016519718,0.0064731766,0.009046669,0.0116422875,0.0022528262,0.0004856304,0.00046801087,0.03880153,0.0018623441,0.0016279579,0.0005004266,0.00020455067,0.0005282298,0.0031044101
THCA,0.008974552,0.0020951722,0.010139832,0.0014265805,0.00023694568,0.00080803863,0.0056642964,0.00111166,0.0021873356,0.002873954,0.0045244503,0.007876083,0.011199243,0.0011701467,0.0062578456,0.0092423195,0.0026217932,0.007694849,0.011359994,0.008710874,0.0075533027,0.007979762,0.010120313,0.85641253,0.0057540582,0.006004058
KIRC,0.043533407,0.03812822,0.065115206,0.051307578,0.013505579,0.04652045,0.02453663,0.06411989,0.053711712,0.063771084,0.01234076,0.04742984,0.049973767,0.013622373,0.05552573,0.052943423,0.029032689,0.013184958,0.05676429,0.07611523,0.009386341,0.051389,0.02739716,0.011614111,0.023288572,0.005741966
GBMLGG,0.007713153,0.0034966108,0.0055862945,0.008176999,0.0054009547,0.013685593,0.5260084,0.0054339115,0.0057713287,0.0049243756,0.016597359,0.3355487,0.0052458667,0.0036082056,0.003921628,0.0031612178,0.0054354584,0.004567637,0.0055782907,0.0030945167,0.0035930863,0.0040613106,0.005096051,0.0031300224,0.0049133752,0.0062495642
KIPAN,0.03576529,0.03794317,0.02799249,0.026220689,0.0136045655,0.021770865,0.0416524,0.043802857,0.009108586,0.05040433,0.012725852,0.038836032,0.06630281,0.11583773,0.014647509,0.034367274,0.034848813,0.019207,0.029848062,0.05035094,0.13028122,0.03623102,0.02560288,0.018084254,0.041212954,0.023350425
SKCM,0.03188772,0.032279238,0.029434266,0.037964936,0.057516146,0.044757072,0.019345028,0.0402302,0.015132,0.011234827,0.007166848,0.010759275,0.048787594,0.0802291,0.054588582,0.10886103,0.05503489,0.00803143,0.0155674,0.011643143,0.22096753,0.010614789,0.020016145,0.00704654,0.007606653,0.013297692
KIPAN,0.011803816,0.011073395,0.00066160323,0.0032741074,0.0015068738,0.006798613,0.0022216418,0.004346268,0.661556,0.23821513,0.0039776745,0.0040295143,0.004092464,0.0023838351,0.0017104265,0.0048301374,0.004479666,0.007502512,0.0025895406,0.0033683812,0.0017693521,0.0021855126,0.00573636,0.0027614888,0.0050793905,0.0020462798
PRAD,0.03716117,0.02704333,0.054252286,0.055204466,0.01471946,0.049085867,0.05201783,0.03877316,0.042626835,0.035502605,0.037328806,0.025099179,0.04937189,0.04860892,0.043472942,0.035932142,0.05036581,0.03595066,0.033939395,0.0325193,0.019175677,0.009435448,0.07349911,0.018040104,0.044803917,0.036069646
GBMLGG,0.08185455,0.060798045,0.050073907,0.07199776,0.042138785,0.04473295,0.011114061,0.074615344,0.021925475,0.027943918,0.025464213,0.013610254,0.04118026,0.09650007,0.05914843,0.022983454,0.042239297,0.013627487,0.015626287,0.029875811,0.055007845,0.035004765,0.022806358,0.006544792,0.012114403,0.021071445
GBMLGG,0.01677812,0.008876004,0.0060816784,0.0073767067,0.019480972,0.008060634,0.45981494,0.027987054,0.004460308,0.0042374865,0.009494613,0.33605805,0.015858116,0.0048591313,0.0065117055,0.004108867,0.007207186,0.0013355018,0.0025970193,0.0029237552,0.0076096994,0.0042631645,0.0052287113,0.0006701966,0.004906325,0.023214096
GBMLGG,0.043809015,0.021789987,0.04636814,0.049763348,0.0124832345,0.021192212,0.04536462,0.025113195,0.05930883,0.06179137,0.04229109,0.039188173,0.040205512,0.037321486,0.021591034,0.06438761,0.02471717,0.042691454,0.06834866,0.045444466,0.02253623,0.009700516,0.026321907,0.05810274,0.040993232,0.029174723
OV,0.023795368,0.022280723,0.04599436,0.038856983,0.046774168,0.01876369,0.025460277,0.02609665,0.030237522,0.022167776,0.011696735,0.017006999,0.032924857,0.01960563,0.015453568,0.12226845,0.06364668,0.016662536,0.013496435,0.034943976,0.013856059,0.25503752,0.019718075,0.016191127,0.03136101,0.015702784
GBMLGG,0.0016187142,0.00043558876,0.00037581802,0.00037833385,0.0002596241,0.0008537125,0.840017,0.00037596858,0.0005753743,0.00023499507,0.0005267993,0.14098299,0.0002473399,0.00025814475,0.00031849396,0.0005246442,0.0003005059,0.0015745467,0.00017588821,0.005744343,0.0025164196,0.00038505552,0.00029916398,0.00020539192,0.00037163167,0.00044346866
KIRC,0.15138556,0.048975237,0.03484477,0.031539366,0.019278273,0.035031255,0.04157897,0.036777284,0.048484016,0.048666,0.012712359,0.035801433,0.03631388,0.039351165,0.03137149,0.027420923,0.039552066,0.024065826,0.0156038,0.040808287,0.025474407,0.011656942,0.06381657,0.013340507,0.037121158,0.049028438
TGCT,0.17458205,0.03566867,0.06772524,0.06964431,0.043599453,0.03717229,0.012707275,0.04352345,0.020482432,0.010353839,0.010541992,0.010473242,0.05318396,0.046293158,0.052287698,0.029192464,0.05040707,0.02398764,0.011852279,0.02827338,0.026345842,0.015165084,0.047113482,0.012116728,0.041615743,0.025691306
GBMLGG,0.022942992,0.052572787,0.011281278,0.054578725,0.05897947,0.020387152,0.09754195,0.036132053,0.014269215,0.017306333,0.0018653173,0.011091453,0.019685958,0.030692486,0.042259015,0.01078558,0.012117189,0.0013542443,0.005619802,0.007023841,0.02040248,0.028294941,0.0074000782,0.00051825884,0.0047109905,0.41018653
LAML,0.010330066,0.053574376,0.035455193,0.012980298,0.015880253,0.029229527,0.048264414,0.008264339,0.013765576,0.039696544,0.05884633,0.059014834,0.05875791,0.015015309,0.002276512,0.058153354,0.0166269,0.058033485,0.05769164,0.059732605,0.0017833866,0.121445335,0.05608966,0.055572696,0.052323867,0.0011955999
SKCM,0.0057159564,0.0029674503,0.004493447,0.0045462213,0.0019314669,0.0030693142,0.0063973353,0.0023546682,0.0059165936,0.004592136,0.003147334,0.004195083,0.004579351,0.026320057,0.0016179834,0.0029745267,0.0034199927,0.0032298237,0.0025673478,0.0037999903,0.122200824,0.0022894843,0.0041060094,0.7580585,0.0027785776,0.012730498
STES,7.364145e-05,1.7658649e-05,7.614741e-08,2.3310608e-06,7.333753e-06,7.371709e-06,8.8982294e-10,1.3975911e-05,1.2220873e-09,6.8778587e-09,1.3367484e-09,3.58665e-09,2.4672618e-06,7.5272537e-06,3.7193875e-06,1.3700344e-08,1.0898738e-06,2.254531e-08,1.9096819e-10,6.936792e-08,2.7788758e-06,0.99984705,2.8755989e-07,2.9296842e-13,1.1000146e-07,1.2383814e-05
LGG,0.0018074594,0.01049161,0.004795289,0.0015456496,0.0035487039,0.0026848863,0.18362135,0.0066745705,0.0017947769,0.0017193222,0.004076853,0.6967311,0.002536408,0.0034864435,0.0022933523,0.03402229,0.019103043,0.001128763,0.0017128013,0.006856637,0.0008324329,0.0015245982,0.002364005,0.00085031934,0.002110832,0.0016864431
PAAD,0.016865578,0.070336275,0.022923114,0.00595513,0.085016444,0.0061551942,0.038966503,0.07777237,0.002599644,0.0016932286,0.0025371893,0.06799464,0.05781884,0.08455021,0.12645455,0.07010687,0.050049827,0.0018776056,0.0036419195,0.026569856,0.07053087,0.091775164,0.0030467035,0.00057358237,0.0021236427,0.012064993
KIRC,0.009042959,0.011725427,0.006065883,0.01164639,0.01341144,0.009852454,0.010876945,0.012024703,0.17152144,0.506198,0.013020531,0.013682604,0.015776752,0.005229522,0.015978113,0.0145170605,0.009248582,0.014464699,0.026732307,0.0057054744,0.043709047,0.009824262,0.010549196,0.006280785,0.0122441165,0.0206713
STES,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154,0.03846154
KIRC,0.07338477,0.053189367,0.04629463,0.05908018,0.0140256565,0.022566231,0.021496238,0.044178933,0.022356706,0.0487112,0.022062788,0.03620623,0.0672519,0.042309143,0.03824652,0.054529693,0.044740263,0.013641272,0.033103794,0.052715,0.0838283,0.016253939,0.036791787,0.0103802495,0.025544748,0.017110419
KIPAN,0.048771456,0.030356405,0.008105854,0.040944867,0.023521869,0.008421875,0.04922668,0.009293735,0.18895987,0.14665723,0.019743508,0.055781666,0.009313303,0.0309638,0.04422579,0.018693473,0.04158266,0.08474592,0.007187762,0.018877907,0.052590672,0.013179126,0.0099054985,0.004574447,0.007986652,0.026387988
COAD,0.0034570415,0.024496565,0.001596929,0.0020026662,0.86570615,0.0031529192,0.000887374,0.002266886,0.0008280833,0.0012658696,0.0018820667,0.0013137083,0.011096058,0.009299042,0.0061197546,0.0049030134,0.00326461,0.0015800667,0.006741766,0.005794449,0.007887292,0.012572679,0.0026071202,0.00224351,0.0019111098,0.015123293
ACC,0.9906183,0.0025608607,5.9690123e-05,0.00044228992,8.378213e-05,0.00036682127,0.00010310283,0.00036308277,0.00014438559,4.1853986e-05,4.8369107e-05,5.1360894e-05,0.0003710182,0.00047588005,0.0005893938,4.181644e-05,0.0008182349,4.826046e-05,2.3487499e-05,0.00014148183,0.0011385174,0.00035170437,0.00028636536,3.4042614e-06,0.00012352027,0.00070306705
SKCM,0.045261815,0.047324587,0.043275498,0.034922343,0.051493194,0.03704635,0.007522985,0.042746976,0.023513818,0.009351998,0.012576324,0.0060688956,0.055058178,0.054906346,0.0605261,0.01807872,0.083990484,0.016083397,0.011168619,0.01967522,0.19011936,0.05346077,0.025241729,0.004476606,0.01667262,0.029437087
HNSC,0.036195382,0.10094965,0.03531271,0.007973802,0.0787271,0.0123889875,0.0068449974,0.12876326,0.0036896633,0.0010234155,0.00029421863,0.0027523888,0.018757204,0.051727716,0.11671908,0.010466089,0.007258903,0.0002753267,0.00033794413,0.003993573,0.033955168,0.2399763,0.0011955808,1.5636402e-05,0.0017484181,0.09865737
THCA,0.08794128,0.00086082733,0.06518746,0.057003293,0.04834496,0.0027489224,0.033812962,0.0018630506,0.09573756,0.08135293,0.056599926,0.047721453,0.024691947,0.000577289,0.0036092808,0.058569435,0.008516354,0.05848337,0.044406593,0.051093064,0.009408015,0.0006595061,0.0092254225,0.07690504,0.073364235,0.0013158047
BLCA,0.00779809,0.095658965,0.042004593,0.0044906586,0.039045576,0.009900467,0.067471884,0.07559702,0.0007457222,0.0005790971,0.0035312606,0.064975426,0.050226137,0.07433659,0.09665054,0.112748824,0.09794752,0.0010055674,0.0013900364,0.052063845,0.0068188976,0.023404308,0.0018320855,0.00018442725,0.0065953317,0.06299711
BRCA,0.023825282,0.008064337,0.121618345,0.0010959038,0.013418149,0.0023285558,0.046923768,0.1540485,0.0032079276,0.001960244,0.034477882,0.088587396,0.027271148,0.05992904,0.026316214,0.26163286,0.047139656,0.0023801764,0.012856177,0.020625046,0.0015050474,0.012444924,0.0025410955,0.002056595,0.013028408,0.0107173445
THCA,0.0028919834,0.00702572,0.0067345714,0.008850165,0.00078539934,0.0051287347,0.0052010394,0.0016492574,0.005007363,0.004715001,0.0059322473,0.0059385984,0.0059299762,0.0030315428,0.0031972907,0.006489737,0.0033139444,0.005937675,0.0054564727,0.0072842767,0.01268042,0.00130039,0.004787122,0.872112,0.006705316,0.0019137918
BRCA,0.008555941,0.03774241,0.4080797,0.029861202,0.019822964,0.03566079,0.023850854,0.026295995,0.024192424,0.015036367,0.005696469,0.033631597,0.022928443,0.01762647,0.017948342,0.0078048026,0.008651799,0.008776684,0.008394286,0.0067085614,0.007879789,0.0525483,0.096177556,0.005304101,0.006958269,0.06386595
GBMLGG,0.00019397809,0.00035530122,0.0002813689,7.4921416e-05,0.00017843192,0.00022128836,0.19980218,0.00038295504,8.823751e-05,4.3095202e-05,0.0001645288,0.7897884,0.00028828363,0.00013169901,0.0003305152,0.0026018613,0.0002236433,0.00012683064,6.7236346e-05,0.0029863177,0.00020138393,0.00033004777,5.3928576e-05,2.4014107e-05,9.864835e-05,0.0009609954
LIHC,0.040952824,0.06785032,0.024837356,0.09765108,0.034020215,0.07970292,0.010287846,0.060484666,0.005879851,0.0073214862,0.005446401,0.0073044277,0.029377101,0.053260695,0.057430368,0.012147873,0.03279117,0.007439262,0.004601552,0.00936217,0.053630836,0.032444447,0.040721063,0.0016532833,0.022011058,0.20138972
GBMLGG,0.0414465,0.031467255,0.02941802,0.047743615,0.023164567,0.023736406,0.21900879,0.050706223,0.039320372,0.03863089,0.024207028,0.052913647,0.04837517,0.007885194,0.02368561,0.023364518,0.036226526,0.014759793,0.018733136,0.03624925,0.03316106,0.036260244,0.041425485,0.008016974,0.027846916,0.022246849
STES,0.0010769204,0.0002699868,3.5247062e-11,1.0678983e-06,1.4041276e-06,4.66494e-06,2.1600873e-14,1.0281187e-06,2.0448899e-12,3.9138178e-13,1.6371668e-10,8.7808354e-12,1.8293168e-06,2.6988819e-06,3.4758261e-06,5.618173e-11,1.2802908e-06,2.6924676e-08,7.955894e-14,9.72383e-10,1.240879e-06,0.9986228,1.2119515e-06,6.6844047e-19,1.0103338e-05,2.0344223e-07
